no_correlativo,cantidad_pxs_outbound,vuelo_con_equipaje_priority_pxs,cantidad_equipaje_priority_local_red_pxs,cantidad_equipaje_priority_fisica_rampa_pxs,observaciones_equipaje_priority_pxs,demora_puntualidad_responsabilidad_laats_pxs,codigos_demoras_puntualidad_laats_pxs,cantidad_demoras_puntialidad_laats_pxs,minutos_total_demora_pxs,observaciones_demora_puntualidad_laats_pxs,codigo_mbr_responsabilidad_laats_pxs,codigos_mbr_pxs,cantidad_codigos_mbr_pxs,observaciones_mbr_pxs,demora_puntualidad_responsabilidad_laats_sap,codigos_demoras_puntualidad_laats_sap,cantidad_demoras_puntialidad_laats_sap,minutos_total_demora_sap,observaciones_demora_puntualidad_laats_sap,codigo_mbr_responsabilidad_laats_sap,codigos_mbr_sap,cantidad_codigos_mbr_sap,observaciones_mbr_sap,self_audit,caso_documentacion,cantidad_casos_documentacion,observaciones_casos_documentacion,peso_balance,cantidad_saqueo_equipaje,cantidad_dano_equipaje,cargado_equipaje_prioritario_correctamente,self_audit_sap,diferencia_equipajes_priority_RED_y_Fisicas,vuelo_fue_cargado_correctamente,cantidad_demora_equipaje,ubicacion_equipaje_priority_local_red_pxs,ubicacion_equipaje_fisicas_rampa_pxs,coinciden_cantidad_equipaje_red_fisica,diferencia_red_fisicas_esta_misma
16221,145,True,20,20,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16222,130,True,12,12,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16223,142,True,9,9,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16224,145,True,16,16,NIL.,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16225,154,True,18,18,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16226,152,True,9,8,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,-1,False,,,,,
16227,141,True,14,13,01 EQUIPAJE NO LLEVABA ETIQUETA DE PB,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,-1,False,,,,,
16351,0,False,0,0,,False,,0,0,,True,91,1,,False,,0,0,,False,,0,,False,False,0,,False,1,0,True,False,0,True,0,,,False,False
16465,0,False,0,0,,False,,0,0,,True,91,1,,False,,0,0,,False,,0,,False,False,0,,False,1,0,True,False,0,True,0,,,False,False
16579,108,True,16,16,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16580,105,True,10,10,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16581,108,True,1,1,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16582,103,True,3,3,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16583,110,True,4,4,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16584,114,True,5,5,SJO BIN2 / PTY BIN3 SEGÚN LIR,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16585,71,True,2,2,01 SJO / 01 PTY,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16587,104,True,2,2,Nil,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16588,128,True,5,5,Nil,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16589,126,True,3,3,Nil,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,,
16590,104,True,12,17,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,5,True,,,,,
16591,96,True,5,6,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,1,True,,,,,
16592,102,True,1,1,Nil,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16593,110,True,2,2,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,,
16594,131,True,2,2,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16595,155,True,10,10,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16596,141,True,2,2,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16597,80,True,5,5,4 SJO - 1 PTY,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16598,135,True,12,12,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16599,93,True,6,7,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,1,True,,,,,
16600,97,True,11,11,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16601,129,True,11,11,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16602,103,True,8,8,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16704,98,True,6,6,,False,,0,0,,True,35,3,"Tres codigos 35. ",False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,3,,,False,False
16705,151,True,11,11,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16706,160,True,5,5,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16707,148,True,5,5,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16709,143,True,4,4,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16710,135,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16712,142,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16713,139,True,2,2,Mil,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16714,152,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,,
16715,146,True,4,4,"NIL ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16716,136,True,5,6,Nil,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,1,True,,,,,
16717,148,True,9,9,"Pty bin 3 por lir ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16718,142,True,5,5,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,,
16719,148,True,9,9,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16721,152,True,13,13,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16722,140,True,14,14,LIR INDICA EQUIPAJE EN BIN 3 Y 4,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16723,152,True,8,8,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16724,139,True,0,8,"las colillas no se pudieron escanear por falta de energia electrica en la estacion ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,8,True,,,,,
16726,156,True,8,8,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16727,142,True,4,4,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16812,142,True,4,4,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16813,124,True,3,3,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16814,134,True,11,11,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16815,99,True,2,2,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16816,114,True,7,7,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16817,133,True,2,2,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16818,107,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16819,111,True,1,1,"NIL ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16820,148,True,10,10,"Nil ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16821,136,True,2,2,"Nil ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16822,130,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,,
16823,65,True,2,2,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16824,130,True,3,3,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16825,143,True,8,8,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16826,138,True,5,5,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16827,105,True,3,3,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16828,136,True,4,4,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,,,,,
16895,0,False,0,0,,False,,0,0,,True,92,1,,False,,0,0,,False,,0,,False,False,0,,False,1,0,True,False,0,True,0,,,False,False
16896,0,False,0,0,,False,,0,0,,True,81,2,Dos codigos 81 CM390 20JUN,False,,0,0,,False,,0,,False,False,0,,False,0,2,True,False,0,True,0,,,False,False
16909,0,False,0,0,,False,,0,0,,True,81,1,,False,,0,0,,False,,0,,False,False,0,,False,0,1,True,False,0,True,0,,,False,False
17369,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,False,,,,,
17381,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,False,,,,,
17749,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,False,,,,,
17755,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,False,,,,,
17935,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,False,,,,,
17941,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,False,,,,,
17951,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,False,,,,,
18558,0,False,0,0,,False,,0,0,,True,81,1,CM380 24/07/22 daño,False,,0,0,,False,,0,,False,False,0,,False,0,1,True,False,0,True,0,,,False,False
18610,35,True,3,3,"todo ok ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18611,44,True,2,3,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,1,True,0,2,2,False,True
18612,52,True,4,4,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,3,3,True,False
18613,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,False,,,,,
18615,76,True,4,4,"Todo ok ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18701,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,False,,,,,
18702,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,False,,,,,
18720,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,False,,,,,
18853,150,True,5,5,"todo ok ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18854,152,True,14,14,"TODO OK ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18855,141,True,14,14,"todo ok ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18856,130,True,5,5,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18857,150,True,11,11,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18858,126,True,8,8,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,True,False
18859,148,True,3,3,"todo ok ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18860,125,True,11,11,"todo ok ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18861,140,True,10,10,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,1,1,True,False
18862,144,True,5,4,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,-1,False,0,2,2,False,True
18863,113,True,24,24,Nil,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18864,145,True,17,17,,False,,0,0,,False,,0,,False,,0,0,,True,22,1,SAP,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18865,113,True,12,12,"todo ok ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18866,139,True,17,17,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18867,120,True,8,8,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18868,100,True,5,5,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18869,138,True,3,2,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,-1,False,0,2,2,False,True
18870,114,True,6,6,"todo ok ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18871,142,True,5,5,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18872,120,True,1,1,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18873,139,True,9,8,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,-1,False,0,2,2,False,True
18874,142,True,5,5,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18875,148,True,9,8,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,-1,False,0,2,2,True,False
18876,126,True,6,6,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18877,144,True,9,9,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18878,125,True,1,1,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18879,137,True,3,3,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18880,134,True,4,4,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18881,114,True,6,6,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18882,130,True,3,3,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
18883,144,True,11,11,"Todo ok ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19005,0,False,0,0,,False,,0,0,,True,81,1,CM496 16/08/22 daño,False,,0,0,,False,,0,,False,False,0,,False,0,1,True,False,0,True,0,,,False,False
19006,0,False,0,0,,False,,0,0,,True,81,1,Cm390 del 23/07/22 daño,False,,0,0,,False,,0,,False,False,0,,False,0,1,True,False,0,True,0,,,False,False
19016,0,False,0,0,,False,,0,0,,True,81,1,Cm496 19/07/22 daño,False,,0,0,,False,,0,,False,False,0,,False,0,1,True,False,0,True,0,,,False,False
19088,0,True,10,8,"Equipaje de diferencia no colillado pero cargado en el mismo bin ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,-2,False,0,2,2,False,True
19193,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,False,,,,,
19197,0,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,False,,,,,
19323,113,True,10,10,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,10,2,True,False
19324,110,True,6,6,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,1,1,True,False
19325,124,True,9,9,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,True,False
19326,82,True,8,8,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19327,92,True,9,9,"SJO BIN2 8
PTY BIN3 1 - SEGÚN LIR",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19329,106,True,4,4,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19330,138,True,11,11,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,True,False
19331,86,True,9,9,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19332,97,True,6,6,SJO BIN2 - PTY BIN4 SEGÚN LIR,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19334,138,True,12,16,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,4,True,0,2,2,False,True
19335,112,True,2,2,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19336,92,True,4,4,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19337,58,True,3,3,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19338,69,True,5,5,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,False,False
19339,136,True,13,14,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,1,True,0,2,2,False,True
19340,109,True,8,10,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,2,True,0,2,2,False,True
19341,117,True,12,12,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19342,110,True,5,2,"BIN1 - 01 PTY
BIN2 - 04 SJO",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,-3,False,0,2,2,False,False
19343,103,True,4,5,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,1,True,0,2,2,False,True
19344,106,True,1,1,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19345,113,True,14,14,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,1,1,True,False
19346,90,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,False,False
19347,131,True,4,4,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,True,False
19348,88,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,False,False
19349,119,True,2,2,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19350,98,True,4,4,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19351,111,True,10,9,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,-1,False,0,,,False,False
19352,89,True,10,10,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19353,110,True,1,1,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19485,0,False,0,0,,False,,0,0,,True,81,1,Cm496 16/07/22 daño,False,,0,0,,False,,0,,False,False,0,,False,0,1,True,False,0,True,0,,,False,False
19490,59,False,0,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,False,False
19491,0,False,0,0,,False,,0,0,,True,81,1,Cm496 24/07/22 daño,False,,0,0,,False,,0,,False,False,0,,False,0,1,True,False,0,True,0,,,False,False
19633,144,True,6,6,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,False,False
19634,116,True,9,9,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19635,138,True,14,14,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,True,False
19636,138,True,1,1,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19637,145,True,3,3,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19638,131,True,9,9,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,False,False
19639,82,True,4,4,"todo ok ",False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19640,116,True,7,7,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,,,True,False
19641,144,True,9,9,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19642,149,True,2,2,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19643,145,True,7,7,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,False,False
19644,152,True,1,0,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,-1,False,0,1,2,False,True
19645,150,True,2,2,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19646,113,True,2,2,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19647,152,True,7,7,EN BIN3 SE ABORDA UN EQUIPAJE PB/PTY QUE BAJA POR PUERTA DE ULTIMO MOMENTO,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19648,132,True,0,2,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,2,True,0,,,True,False
19649,136,True,3,3,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19650,137,True,9,9,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,9,2,True,False
19651,150,True,5,5,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19652,119,True,6,6,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,False,False
19653,131,True,1,1,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19654,140,True,3,3,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19655,159,True,8,8,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19656,125,True,4,4,TODO OK,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,0,True,0,2,2,True,False
19657,139,True,7,6,,False,,0,0,,False,,0,,False,,0,0,,False,,0,,False,False,0,,False,0,0,True,False,-1,False,0,,,True,False
